sample_id,geometry,building_area_m2,coverage_fraction,class,class_id
9366,POINT (1344833.372 7604018.261),0.0,0.0,Unoccupied,1
9377,POINT (1375137.273 7604194.341),0.0,0.0,Unoccupied,1
9403,POINT (1278044.045 7575309.298),0.0,0.0,Unoccupied,1
9416,POINT (1435759.051 7671471.629),0.0,0.0,Unoccupied,1
9428,POINT (1231193.6 7568506.418),0.0,0.0,Unoccupied,1
9434,POINT (1259412.487 7637919.365),0.0,0.0,Unoccupied,1
9452,POINT (1257961.394 7597724.778),0.0,0.0,Unoccupied,1
9456,POINT (1416068.392 7575368.727),0.0,0.0,Unoccupied,1
9469,POINT (1523208.527 7640346.123),893.8686959214235,0.0003451246329487828,Rural,2
9492,POINT (1300006.059 7642297.589),0.0,0.0,Unoccupied,1
9493,POINT (1217174.374 7572903.162),0.0,0.0,Unoccupied,1
9514,POINT (1241226.922 7683977.684),0.0,0.0,Unoccupied,1
9520,POINT (1466838.971 7621959.553),576.7223536437469,0.0002226737456215305,Rural,2
9528,POINT (1266236.712 7682229.832),0.0,0.0,Unoccupied,1
9533,POINT (1447718.872 7575859.562),0.0,0.0,Unoccupied,1
9555,POINT (1271638.701 7607430.69),0.0,0.0,Unoccupied,1
9562,POINT (1574731.893 7625892.08),1001.2109581002387,0.00038656971207885244,Rural,2
9574,POINT (1612399.778 7624620.748),0.0,0.0,Unoccupied,1
9596,POINT (1505152.048 7650624.617),0.0,0.0,Unoccupied,1
9598,POINT (1490649.357 7612874.637),0.0,0.0,Unoccupied,1
9605,POINT (1365204.433 7592365.953),0.0,0.0,Unoccupied,1
9610,POINT (1265233.172 7640252.956),0.0,0.0,Unoccupied,1
9613,POINT (1335269.335 7607080.977),0.0,0.0,Unoccupied,1
9620,POINT (1519503.821 7668626.08),161.37650886690906,6.230781841155773e-05,Unoccupied,1
9622,POINT (1276218.418 7602579.232),0.0,0.0,Unoccupied,1
9644,POINT (1606043.554 7580051.164),0.0,0.0,Unoccupied,1
9670,POINT (1357648.352 7582924.555),0.0,0.0,Unoccupied,1
9671,POINT (1565129.643 7631684.156),0.0,0.0,Unoccupied,1
9691,POINT (1224980.784 7597610.06),0.0,0.0,Unoccupied,1
9697,POINT (1584793.815 7620942.065),0.0,0.0,Unoccupied,1
9700,POINT (1352171.513 7637128.306),0.0,0.0,Unoccupied,1
9709,POINT (1394415.571 7662125.89),0.0,0.0,Unoccupied,1
9722,POINT (1482799.413 7586093.854),197.10271362875372,7.610178318663537e-05,Unoccupied,1
9725,POINT (1372379.453 7640384.561),0.0,0.0,Unoccupied,1
9727,POINT (1241248.694 7669459.427),0.0,0.0,Unoccupied,1
9750,POINT (1596841.123 7670503.977),0.0,0.0,Unoccupied,1
9757,POINT (1366778.769 7646667.45),0.0,0.0,Unoccupied,1
9761,POINT (1510215.032 7616017.382),0.0,0.0,Unoccupied,1
9767,POINT (1531327.637 7609031.31),12148.499451938193,0.004690561861445056,Slightly Rural,3
9772,POINT (1462025.03 7666577.872),0.0,0.0,Unoccupied,1
9786,POINT (1515840.626 7692087.251),61.26500408427442,2.3654550320050114e-05,Unoccupied,1
9798,POINT (1313796.7 7595976.081),0.0,0.0,Unoccupied,1
9799,POINT (1392579.415 7637143.079),0.0,0.0,Unoccupied,1
9820,POINT (1598752.844 7631969.435),978.6311098068525,0.00037785158391321505,Rural,2
9832,POINT (1300652.292 7637157.524),0.0,0.0,Unoccupied,1
9840,POINT (1504061.149 7600500.931),6059.77834000541,0.0023396934973648484,Slightly Rural,3
9843,POINT (1442928.567 7615695.657),561.8282176387979,0.0002169230875603949,Rural,2
9846,POINT (1243836.785 7632531.217),0.0,0.0,Unoccupied,1
9856,POINT (1555894.516 7643114.199),0.0,0.0,Unoccupied,1
9868,POINT (1274720.248 7671834.04),0.0,0.0,Unoccupied,1
9877,POINT (1311009.294 7690246.294),0.0,0.0,Unoccupied,1
9914,POINT (1375398.644 7679132.347),192.6735534142319,7.439167486727816e-05,Unoccupied,1
9923,POINT (1536883.892 7622573.115),0.0,0.0,Unoccupied,1
9934,POINT (1560890.386 7640504.527),0.0,0.0,Unoccupied,1
9940,POINT (1408596.641 7665714.921),0.0,0.0,Unoccupied,1
9947,POINT (1567819.334 7663001.635),0.0,0.0,Unoccupied,1
9959,POINT (1287758.107 7656898.99),0.0,0.0,Unoccupied,1
9964,POINT (1321884.164 7580795.85),0.0,0.0,Unoccupied,1
9973,POINT (1577845.012 7692243.256),972.103275273128,0.00037533117290913613,Rural,2
9981,POINT (1418419.4 7690109.351),0.0,0.0,Unoccupied,1
9987,POINT (1484522.645 7685671.121),0.0,0.0,Unoccupied,1
9989,POINT (1364025.938 7684704.618),0.0,0.0,Unoccupied,1
9990,POINT (1259212.618 7643464.996),0.0,0.0,Unoccupied,1
34,POINT (2033123.251 7328908.311),163.81923615754093,6.325096069120124e-05,Unoccupied,1
52,POINT (2050878.208 7297179.161),81.4469721228378,3.144685174337409e-05,Unoccupied,1
64,POINT (2019949.873 7292942.327),0.0,0.0,Unoccupied,1
188,POINT (2035788.538 7300878.525),257.39918351184593,9.938238036098685e-05,Unoccupied,1
487,POINT (1953737.638 7269583.561),0.0,0.0,Unoccupied,1
520,POINT (2049016.793 7294823.505),0.0,0.0,Unoccupied,1
542,POINT (2016773.224 7273643.191),0.0,0.0,Unoccupied,1
661,POINT (2070414.612 7332478.838),28570.747170845545,0.011031227153833943,Suburban,4
950,POINT (2023152.816 7276249.774),0.0,0.0,Unoccupied,1
1010,POINT (1944272.657 7277470.423),0.0,0.0,Unoccupied,1
1205,POINT (2030024.628 7299245.997),932.874844190439,0.00036018499099187633,Rural,2
1278,POINT (2027559.395 7305264.312),0.0,0.0,Unoccupied,1
1398,POINT (1994113.613 7265115.068),0.0,0.0,Unoccupied,1
1452,POINT (1931840.745 7264488.664),0.0,0.0,Unoccupied,1
1512,POINT (1981360.769 7273419.042),0.0,0.0,Unoccupied,1
1692,POINT (1917710.728 7274484.013),0.0,0.0,Unoccupied,1
1703,POINT (2081140.281 7332810.616),339718.01870647044,0.13116586031833122,Urban,5
1727,POINT (2053447.705 7331635.856),14.086800941252433,5.438944250375322e-06,Unoccupied,1
1804,POINT (2064271.76 7325670.976),24344.801011313953,0.009399580219754636,Suburban,4
2228,POINT (2061519.126 7320196.072),342.14101268455545,0.0001321013835234052,Rural,2
2258,POINT (1982498.011 7290354.404),0.0,0.0,Unoccupied,1
2405,POINT (2016338.718 7271652.731),39278.88741337153,0.015165663215448454,Urban,5
2438,POINT (2055182.24 7330789.774),6466.178486151145,0.0024966054710236817,Slightly Rural,3
2442,POINT (2044928.636 7300151.444),0.0,0.0,Unoccupied,1
2615,POINT (2084323.402 7310052.307),640.2387288539054,0.00024719755519296457,Rural,2
2651,POINT (1991954.679 7264703.611),0.0,0.0,Unoccupied,1
2655,POINT (1930463.324 7270150.198),0.0,0.0,Unoccupied,1
2672,POINT (1947244.676 7278927.434),0.0,0.0,Unoccupied,1
2693,POINT (2032405.897 7305198.599),0.0,0.0,Unoccupied,1
2773,POINT (2033245.227 7279076.334),10056.95603561491,0.0038830124337173957,Slightly Rural,3
3034,POINT (1914008.179 7259285.622),0.0,0.0,Unoccupied,1
3047,POINT (1943185.417 7285236.301),0.0,0.0,Unoccupied,1
3116,POINT (2035171.734 7286718.586),0.0,0.0,Unoccupied,1
3214,POINT (1911867.615 7282297.834),0.0,0.0,Unoccupied,1
3490,POINT (1954785.903 7266943.315),0.0,0.0,Unoccupied,1
3759,POINT (1942952.322 7289496.13),0.0,0.0,Unoccupied,1
3854,POINT (1947505.736 7263605.645),0.0,0.0,Unoccupied,1
4174,POINT (1944482.281 7261617.739),0.0,0.0,Unoccupied,1
4345,POINT (1900114.255 7265235.558),0.0,0.0,Unoccupied,1
4393,POINT (1919807.26 7283987.655),0.0,0.0,Unoccupied,1
4477,POINT (2031747.843 7300495.915),468.33671448635675,0.0001808258163878595,Rural,2
4517,POINT (1951428 7281574.337),0.0,0.0,Unoccupied,1
4739,POINT (1908716.462 7286107.577),0.0,0.0,Unoccupied,1
4770,POINT (1946329.632 7260647.507),0.0,0.0,Unoccupied,1
4843,POINT (1939320.666 7291884.34),0.0,0.0,Unoccupied,1
4996,POINT (2042246.651 7327845.512),2.8860735454375273,1.114319225605679e-06,Unoccupied,1
5148,POINT (2081713.084 7330548.796),225632.1192582687,0.0871170482821241,Urban,5
5152,POINT (2058160.92 7332500.781),85319.68083736011,0.03294211293745729,Urban,5
5214,POINT (2046533.855 7311174.794),1174.5116923565977,0.00045348149965222345,Rural,2
5231,POINT (1908906.948 7267414.952),0.0,0.0,Unoccupied,1
5295,POINT (2056622.622 7328974.786),3669.5941634501155,0.0014168382274828504,Slightly Rural,3
5442,POINT (2039230.428 7332415.224),408.44208898432043,0.00015770037219643186,Rural,2
5563,POINT (2044333.558 7288645.675),0.0,0.0,Unoccupied,1
5571,POINT (2072187.363 7333167.603),56889.195076237804,0.0219650410166777,Urban,5
5655,POINT (1977355.251 7274808.453),0.0,0.0,Unoccupied,1
5709,POINT (1904496.974 7267169.052),0.0,0.0,Unoccupied,1
5797,POINT (2031342.311 7310698.741),3871.240081678813,0.001494694151772224,Slightly Rural,3
5802,POINT (2079270.738 7329350.752),318779.04084547266,0.1230812757685275,Urban,5
5826,POINT (2040794.24 7302545.165),60.42259406174581,2.3329293991974028e-05,Unoccupied,1
5858,POINT (2077803.161 7326424.812),41330.16855438498,0.01595766729177116,Urban,5
5859,POINT (2047501.121 7324479.349),0.0,0.0,Unoccupied,1
5966,POINT (2045004.048 7316044.604),12352.001658866518,0.004769134502808235,Slightly Rural,3
6086,POINT (2030547.762 7290290.04),0.0,0.0,Unoccupied,1
6112,POINT (2010836.018 7292077.569),0.0,0.0,Unoccupied,1
6123,POINT (1923233.708 7260379.148),0.0,0.0,Unoccupied,1
6397,POINT (1966343.893 7261595.411),0.0,0.0,Unoccupied,1
6613,POINT (2046502.076 7296823.55),0.0,0.0,Unoccupied,1
6885,POINT (1925999.728 7278697.337),0.0,0.0,Unoccupied,1
6977,POINT (1988937.792 7266981.48),0.0,0.0,Unoccupied,1
6989,POINT (2033754.913 7324884.164),0.0,0.0,Unoccupied,1
7026,POINT (2075683.097 7324361.618),97860.55443838055,0.03778417130481926,Urban,5
7082,POINT (2055628.288 7317135.116),321.07556356908935,0.00012396796814925768,Rural,2
7093,POINT (2053488.459 7295154.305),0.0,0.0,Unoccupied,1
7219,POINT (1916817.435 7279532.896),0.0,0.0,Unoccupied,1
7631,POINT (1962284.803 7274711.863),0.0,0.0,Unoccupied,1
7642,POINT (2078743.743 7315627.854),0.0,0.0,Unoccupied,1
7677,POINT (2051154.254 7293152.897),0.0,0.0,Unoccupied,1
7902,POINT (2008109.322 7285289.573),0.0,0.0,Unoccupied,1
7905,POINT (1911895.927 7259791.857),0.0,0.0,Unoccupied,1
8115,POINT (1942349.671 7259232.133),0.0,0.0,Unoccupied,1
8134,POINT (2060374.916 7303209.134),0.0,0.0,Unoccupied,1
8148,POINT (1979098.483 7276480.885),0.0,0.0,Unoccupied,1
8204,POINT (1954043.205 7292614.028),0.0,0.0,Unoccupied,1
8231,POINT (1935716.523 7279323.185),0.0,0.0,Unoccupied,1
8311,POINT (2075282.034 7304633.525),0.0,0.0,Unoccupied,1
8375,POINT (1972746.805 7280688.175),0.0,0.0,Unoccupied,1
8522,POINT (2040556.949 7291796.169),0.0,0.0,Unoccupied,1
8698,POINT (2057739.133 7312240.187),140.93043475511874,5.4413545063276675e-05,Unoccupied,1
8707,POINT (1952757.989 7261029.557),0.0,0.0,Unoccupied,1
8989,POINT (2051989.891 7320775.192),3370.248533973736,0.001301260233791773,Slightly Rural,3
8998,POINT (1926314.732 7281949.148),0.0,0.0,Unoccupied,1
9121,POINT (1947670.308 7274132.338),0.0,0.0,Unoccupied,1
9186,POINT (1926122.468 7285469.372),0.0,0.0,Unoccupied,1
9297,POINT (1988078.605 7270546.682),0.0,0.0,Unoccupied,1
9379,POINT (1974697.127 7279980.137),0.0,0.0,Unoccupied,1
9400,POINT (1910720.893 7275729.703),0.0,0.0,Unoccupied,1
9425,POINT (1979448.244 7271596.009),0.0,0.0,Unoccupied,1
9576,POINT (1947988.332 7281085.594),0.0,0.0,Unoccupied,1
9659,POINT (1984997.193 7270320.365),0.0,0.0,Unoccupied,1
9785,POINT (2049034.376 7316620.691),3618.951755536517,0.0013972850844736228,Slightly Rural,3
40,POINT (2078387.135 7376528.597),0.0,0.0,Unoccupied,1
49,POINT (2042261.502 7360072.682),0.0,0.0,Unoccupied,1
56,POINT (2103886.742 7462266.948),0.0,0.0,Unoccupied,1
58,POINT (2072493.308 7534950.226),2259.895316475349,0.0008725504597710959,Slightly Rural,3
63,POINT (2052511.635 7429270.035),0.0,0.0,Unoccupied,1
144,POINT (2085080.805 7423200.912),6381.954985470124,0.002464086595610738,Slightly Rural,3
193,POINT (2051197.973 7488248.771),0.0,0.0,Unoccupied,1
194,POINT (2058871.036 7496684.604),0.0,0.0,Unoccupied,1
195,POINT (2048496.339 7594501.793),347.9913399852833,0.000134360207522396,Rural,2
215,POINT (2022051.444 7462857.639),0.0,0.0,Unoccupied,1
276,POINT (2039917.987 7546292.99),761.4974652485605,0.00029401581505707035,Rural,2
298,POINT (2082922.597 7420621.565),2057.709595463496,0.0007944861164619588,Rural,2
313,POINT (2042763.574 7415030.933),0.0,0.0,Unoccupied,1
322,POINT (2062669.575 7439806.893),0.0,0.0,Unoccupied,1
343,POINT (2034947.466 7344888.625),0.0,0.0,Unoccupied,1
361,POINT (2032563.805 7381725.497),0.0,0.0,Unoccupied,1
398,POINT (2099195.766 7478269.786),837.0621852488322,0.0003231915165588308,Rural,2
443,POINT (2059023.225 7464709.22),0.0,0.0,Unoccupied,1
448,POINT (2061731.652 7363363.192),0.0,0.0,Unoccupied,1
499,POINT (2068638.379 7343423.678),0.0,0.0,Unoccupied,1
522,POINT (2060677.288 7361760.858),0.0,0.0,Unoccupied,1
529,POINT (2062070.94 7373063.874),0.0,0.0,Unoccupied,1
644,POINT (2081505.68 7400690.675),9584.724334811244,0.00370068275470493,Slightly Rural,3
653,POINT (2082446.9 7480047.539),4253.768106337892,0.0016423890477960724,Slightly Rural,3
660,POINT (2029526.652 7518029.67),0.0,0.0,Unoccupied,1
687,POINT (2082592.74 7435964.417),14633.146027693225,0.005649889267559171,Suburban,4
693,POINT (2073994.118 7353989.47),0.0,0.0,Unoccupied,1
744,POINT (2047509.632 7597639.725),3578.7221508785237,0.0013817523472778625,Slightly Rural,3
766,POINT (2048568.113 7449397.577),0.0,0.0,Unoccupied,1
769,POINT (2051273.11 7564260.917),0.0,0.0,Unoccupied,1
820,POINT (2092927.318 7359013.822),27609.670097519876,0.010660153221297245,Suburban,4
822,POINT (2060760.96 7560054.909),0.0,0.0,Unoccupied,1
891,POINT (2037467.831 7562107.267),2340.3107197981385,0.0009035990205740864,Slightly Rural,3
916,POINT (2056881.42 7356084.341),0.0,0.0,Unoccupied,1
935,POINT (2091257.581 7480509.228),5302.162288920749,0.0020471763046946566,Slightly Rural,3
936,POINT (2080430.451 7385219.61),2703.3863290663235,0.0010437832970266463,Slightly Rural,3
988,POINT (2022501.188 7427487.503),0.0,0.0,Unoccupied,1
1013,POINT (2048118.961 7431536.535),0.0,0.0,Unoccupied,1
1101,POINT (2047579.613 7572612.21),0.0,0.0,Unoccupied,1
1102,POINT (2027766.061 7560900.662),3737.4123789539713,0.0014430229868773858,Slightly Rural,3
1121,POINT (2021049.705 7437035.987),0.0,0.0,Unoccupied,1
1148,POINT (2054926.625 7357805.228),0.0,0.0,Unoccupied,1
1167,POINT (2085061.28 7376738.282),0.0,0.0,Unoccupied,1
1177,POINT (2092943.002 7364308.169),133.23154372135014,5.1440986616755534e-05,Unoccupied,1
1245,POINT (2044379.196 7585843.975),3766.90141663855,0.0014544087679807412,Slightly Rural,3
1300,POINT (2082185.899 7416670.249),7996.164950158288,0.0030873365473175637,Slightly Rural,3
1333,POINT (2018720.467 7582513.408),0.0,0.0,Unoccupied,1
1369,POINT (2107662.371 7459683.529),0.0,0.0,Unoccupied,1
1443,POINT (2012795.328 7584671.127),149.53477469331034,5.773569928624543e-05,Unoccupied,1
1458,POINT (2046645.614 7396588.398),0.0,0.0,Unoccupied,1
1503,POINT (2026824.722 7570289.031),11148.190322349223,0.00430434034730104,Slightly Rural,3
1635,POINT (2026075.467 7477835.3),0.0,0.0,Unoccupied,1
1636,POINT (2063282.886 7405836.457),0.0,0.0,Unoccupied,1
1646,POINT (2028328.551 7523222.635),0.0,0.0,Unoccupied,1
1676,POINT (2088875.795 7466201.304),0.0,0.0,Unoccupied,1
1678,POINT (2029875.326 7591852.216),0.0,0.0,Unoccupied,1
1699,POINT (2042249.947 7490200.929),0.0,0.0,Unoccupied,1
1780,POINT (2068025.759 7402968.248),0.0,0.0,Unoccupied,1
1803,POINT (2037891.805 7444358.844),0.0,0.0,Unoccupied,1
1862,POINT (2039414.645 7433206.883),0.0,0.0,Unoccupied,1
1887,POINT (2072560.794 7455018.447),0.0,0.0,Unoccupied,1
1898,POINT (2037394.927 7543437.647),17285.714108179447,0.006674051529115693,Suburban,4
1907,POINT (2105567.202 7439135.879),0.0,0.0,Unoccupied,1
1922,POINT (2068478.828 7447642.458),0.0,0.0,Unoccupied,1
1931,POINT (2082099.012 7425273.435),6290.894480306274,0.0024289279380090103,Slightly Rural,3
2026,POINT (2039370.211 7503830.737),0.0,0.0,Unoccupied,1
2084,POINT (2079952.097 7493734.923),5220.809898035607,0.0020157659709713143,Slightly Rural,3
2094,POINT (2041120.486 7441286.708),0.0,0.0,Unoccupied,1
2121,POINT (2075553.35 7360654.329),0.0,0.0,Unoccupied,1
2124,POINT (2103735.632 7441234.871),2474.285707438986,0.000955327052492915,Slightly Rural,3
2204,POINT (2045293.482 7421737.845),0.0,0.0,Unoccupied,1
2218,POINT (2019807.068 7552728.751),787.9169948017529,0.0003042164524452339,Rural,2
2270,POINT (2088684.798 7348752.44),2429.7489992537576,0.0009381313333282235,Slightly Rural,3
2345,POINT (2059845.46 7386045.429),0.0,0.0,Unoccupied,1
2348,POINT (2072069.409 7365033.152),0.0,0.0,Unoccupied,1
2394,POINT (2028704.616 7379379.194),0.0,0.0,Unoccupied,1
2402,POINT (2021422.548 7543704.885),0.0,0.0,Unoccupied,1
2429,POINT (2112688.133 7460533.835),0.0,0.0,Unoccupied,1
2430,POINT (2034065.509 7505363.362),0.0,0.0,Unoccupied,1
2449,POINT (2056316.552 7527253.974),10662.712496716118,0.004116896310899605,Slightly Rural,3
2505,POINT (2034203.933 7467719.835),0.0,0.0,Unoccupied,1
2516,POINT (2040802.366 7342099.863),0.0,0.0,Unoccupied,1
2543,POINT (2023192.327 7413501.463),0.0,0.0,Unoccupied,1
2608,POINT (2053593.176 7498380.129),0.0,0.0,Unoccupied,1
2695,POINT (2022620.626 7425401.964),0.0,0.0,Unoccupied,1
2713,POINT (2087278.348 7370601.123),0.0,0.0,Unoccupied,1
2717,POINT (2062414.046 7476248.297),0.0,0.0,Unoccupied,1
2751,POINT (2048565.515 7484939.412),0.0,0.0,Unoccupied,1
2794,POINT (2098093.584 7417663.188),3184.2344984116685,0.0012294398131420675,Slightly Rural,3
2797,POINT (2032623.391 7372503.325),0.0,0.0,Unoccupied,1
2833,POINT (2027443.99 7428875.545),0.0,0.0,Unoccupied,1
2939,POINT (2018097.665 7560607.466),1025.8126444016923,0.0003960684762636278,Rural,2
2943,POINT (2026467.283 7568351.595),12220.061601493908,0.004718192161858455,Slightly Rural,3
2949,POINT (2038665.267 7515674.877),0.0,0.0,Unoccupied,1
2952,POINT (2029710.685 7538634.322),2127.3639118038623,0.0008213797983527726,Slightly Rural,3
2989,POINT (2080785.992 7338837.828),0.0,0.0,Unoccupied,1
2997,POINT (2102350.464 7413654.3),404.07046665504356,0.0001560124793787657,Rural,2
3036,POINT (2053075.785 7501543.963),0.0,0.0,Unoccupied,1
3041,POINT (2025792.738 7559778.023),5833.336586954083,0.002252263847727595,Slightly Rural,3
3050,POINT (2048755.451 7590500.659),23977.712306737416,0.009257846478541084,Suburban,4
3056,POINT (2044560.926 7466548.805),0.0,0.0,Unoccupied,1
3060,POINT (2044640.24 7397020.677),0.0,0.0,Unoccupied,1
3081,POINT (2045075.821 7577232.043),0.0,0.0,Unoccupied,1
3084,POINT (2102381.973 7420954.298),2159.73885630505,0.000833879834307373,Slightly Rural,3
3176,POINT (2023919.928 7567933.344),16217.335167655981,0.006261548114038292,Suburban,4
3240,POINT (2099511.07 7366462.307),25266.7033039267,0.009755528684897647,Suburban,4
3267,POINT (2043499.539 7558347.27),3095.861148223627,0.0011953186718768373,Slightly Rural,3
3306,POINT (2062181.424 7522678.819),5401.390775023864,0.0020854886373679682,Slightly Rural,3
3314,POINT (2088249.863 7449900.556),240.82234638060777,9.298202776280922e-05,Unoccupied,1
3319,POINT (2066172.404 7439190.427),0.0,0.0,Unoccupied,1
3365,POINT (2046563.419 7569560.746),0.0,0.0,Unoccupied,1
3385,POINT (2105776.996 7436673.342),1048.5389340678462,0.0004048431457593907,Rural,2
3410,POINT (2020835.11 7554878.058),2367.390054210896,0.0009140544100427447,Slightly Rural,3
3423,POINT (2027555.138 7437271.463),0.0,0.0,Unoccupied,1
3438,POINT (2090784.047 7464585.12),97.77312217595608,3.775041351957092e-05,Unoccupied,1
3484,POINT (2085018.519 7386342.26),0.0,0.0,Unoccupied,1
3493,POINT (2029378.989 7417842.325),0.0,0.0,Unoccupied,1
3495,POINT (2070325.959 7338913.903),0.0,0.0,Unoccupied,1
3496,POINT (2016915.692 7522636.014),0.0,0.0,Unoccupied,1
3546,POINT (2024049.693 7579713.108),1518.823257031311,0.0005864209379842571,Rural,2
3557,POINT (2042370.526 7351481.554),0.0,0.0,Unoccupied,1
3709,POINT (2052972.605 7421497.38),0.0,0.0,Unoccupied,1
3721,POINT (2057634.067 7580098.967),5564.831545364971,0.00214859347159051,Slightly Rural,3
3783,POINT (2025579.748 7403643.635),0.0,0.0,Unoccupied,1
3821,POINT (2090719.963 7452777.506),0.0,0.0,Unoccupied,1
3839,POINT (2068600.035 7543677.086),1864.7370387581434,0.0007199789957785676,Rural,2
3847,POINT (2056653.595 7520526.561),923.9971778287638,0.0003567573048468139,Rural,2
3914,POINT (2032225.194 7516792.231),0.0,0.0,Unoccupied,1
3935,POINT (2076064.317 7519763.217),0.0,0.0,Unoccupied,1
3998,POINT (2055757.289 7493362.222),0.0,0.0,Unoccupied,1
4042,POINT (2046052.51 7390251.301),0.0,0.0,Unoccupied,1
4057,POINT (2096160.007 7473131.43),0.0,0.0,Unoccupied,1
4069,POINT (2068958.197 7386143.722),0.0,0.0,Unoccupied,1
4092,POINT (2044037.635 7504731.364),0.0,0.0,Unoccupied,1
4106,POINT (2084731.8 7464697.332),1107.4151118841967,0.0004275753651010125,Rural,2
4122,POINT (2065720.434 7431251.603),0.0,0.0,Unoccupied,1
4137,POINT (2029251.842 7568239.446),4961.366661013943,0.0019155943771380103,Slightly Rural,3
4196,POINT (2021142.118 7522142.521),0.0,0.0,Unoccupied,1
4247,POINT (2097845.597 7338039.162),834.390688202833,0.0003221600457828307,Rural,2
4261,POINT (2025654.598 7380741.334),0.0,0.0,Unoccupied,1
4279,POINT (2026685.737 7433144.298),0.0,0.0,Unoccupied,1
4303,POINT (2077760.376 7493217.3),984.5098683439362,0.0003801213852739329,Rural,2
4361,POINT (2013900.854 7570793.538),11222.757326059284,0.004333130828389537,Slightly Rural,3
4369,POINT (2018587.767 7589550.523),0.0,0.0,Unoccupied,1
4378,POINT (2081690.518 7361321.888),6809.989364188949,0.0026293515931644514,Slightly Rural,3
4402,POINT (2053539.53 7515257.322),0.0,0.0,Unoccupied,1
4405,POINT (2073849.856 7361974.576),0.0,0.0,Unoccupied,1
4421,POINT (2068620.358 7502249.182),3842.7530784973205,0.0014836952583534443,Slightly Rural,3
4428,POINT (2060071.141 7470285.608),0.0,0.0,Unoccupied,1
4455,POINT (2089653.519 7344117.609),64715.8934851518,0.024986946166620116,Urban,5
4499,POINT (2049223.401 7506590.804),0.0,0.0,Unoccupied,1
4548,POINT (2074862.946 7458610.175),0.0,0.0,Unoccupied,1
4549,POINT (2092840.888 7431997.238),4126.383027923231,0.0015932053940540729,Slightly Rural,3
4553,POINT (2089602.992 7474243.684),828.651625922705,0.00031994418144846374,Rural,2
4576,POINT (2058664.52 7548945.563),4192.938067111363,0.001618902438346488,Slightly Rural,3
4579,POINT (2067520.849 7341076.032),0.0,0.0,Unoccupied,1
4589,POINT (2055640.07 7426064.601),0.0,0.0,Unoccupied,1
4596,POINT (2060511.045 7563822.502),1532.845769371401,0.000591835060266954,Rural,2
4742,POINT (2054027.708 7431128.802),0.0,0.0,Unoccupied,1
4752,POINT (2048259.115 7364655.144),0.0,0.0,Unoccupied,1
4769,POINT (2072924.288 7411162.523),1939.6350134666297,0.0007488972654839717,Rural,2
4803,POINT (2087800.577 7353805.447),37639.890064779676,0.014532842801311794,Suburban,4
4814,POINT (2042338.786 7457846.203),0.0,0.0,Unoccupied,1
4826,POINT (2064386.654 7366974.828),0.0,0.0,Unoccupied,1
4888,POINT (2079126.89 7397195.347),2071.4733992680854,0.0007998003508206655,Rural,2
4918,POINT (2022858.075 7572832.429),10126.76222427224,0.003909964753837611,Slightly Rural,3
4976,POINT (2044946.111 7500364.434),0.0,0.0,Unoccupied,1
4992,POINT (2103551.041 7348051.08),55728.67605421266,0.021516962117244222,Urban,5
5032,POINT (2093029.751 7379842.388),0.0,0.0,Unoccupied,1
5063,POINT (2063928.719 7518253.878),0.0,0.0,Unoccupied,1
5076,POINT (2035032.648 7453571.81),0.0,0.0,Unoccupied,1
5098,POINT (2059845.745 7567779.738),3131.9508809175954,0.0012092529955711983,Slightly Rural,3
5142,POINT (2053513.097 7451766.208),0.0,0.0,Unoccupied,1
5166,POINT (2071681.547 7497779.171),11634.19422647862,0.004491987503745456,Slightly Rural,3
5221,POINT (2076923.82 7407800.313),290.11538800833114,0.00011201417753639585,Rural,2
5222,POINT (2075166.641 7440703.935),0.0,0.0,Unoccupied,1
5264,POINT (2087175.64 7340799.174),0.0,0.0,Unoccupied,1
5266,POINT (2099149.928 7408891.291),0.0,0.0,Unoccupied,1
5311,POINT (2077829.318 7537983.915),4379.1482772329255,0.0016907986024170655,Slightly Rural,3
5318,POINT (2047427.445 7592631.842),1481.9909169240766,0.0005721998919646845,Rural,2
5386,POINT (2054270.342 7346181.61),0.0,0.0,Unoccupied,1
5387,POINT (2097479.15 7431616.835),6798.872391869243,0.0026250593061553566,Slightly Rural,3
5416,POINT (2027906.874 7385700.729),0.0,0.0,Unoccupied,1
5507,POINT (2100380.267 7362494.145),27042.28779393757,0.01044108568916533,Suburban,4
5562,POINT (2042294.637 7405664.803),0.0,0.0,Unoccupied,1
5644,POINT (2099594.106 7386943.596),0.0,0.0,Unoccupied,1
5685,POINT (2059569.136 7450181.178),0.0,0.0,Unoccupied,1
5712,POINT (2052060.07 7518665.942),2309.805359217254,0.0008918208350066913,Slightly Rural,3
5743,POINT (2057332.447 7491152.824),0.0,0.0,Unoccupied,1
5746,POINT (2093244.785 7410321.742),13052.643267189249,0.005039653740146291,Suburban,4
5778,POINT (2020249.836 7511322.673),0.0,0.0,Unoccupied,1
5872,POINT (2100053.914 7450056.924),1513.6049282511567,0.0005844061299782555,Rural,2
5885,POINT (2106682.434 7433836.185),0.0,0.0,Unoccupied,1
5923,POINT (2094648.823 7462934.207),2699.0608804137846,0.0010421132319652364,Slightly Rural,3
5947,POINT (2066994.351 7410176.165),0.0,0.0,Unoccupied,1
5974,POINT (2090868.21 7500993.936),13254.97229389408,0.005117773414092819,Suburban,4
